province,rptn,rptm,corpId,corpName,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C9_avg,C10_avg,C11_avg
北京市,2015,12,82396,北京天安天地典当行有限公司, 0.06333881,-0.009487809,-0.003713882,-1.3790292, 0.914,-0.003970981, 0.0, 0.0, 0.0, 0.956236324, 0.540540541, 0.221475809, 0.639905674, 0.624551407
北京市,2015,12,66375,北京金源瑞丰典当有限公司, 0.004122663, 0.011272927, 0.01467477, 0.052390852, 11.119545455, 0.011040734, 0.0, 0.0, 0.0, 0.147161019, 0.4, 0.221475809, 0.639905674, 0.624551407
北京市,2015,12,34240,北京汇金典当有限公司, 0.016618535,-0.043120948,-0.026549581, 12.127659574, 0.0,-0.033001628, 0.0, 0.0, 0.273972603, 0.0, 0.0, 0.221475809, 0.639905674, 0.624551407
北京市,2015,12,73084,北京鼎通源典当有限公司, 0.000537847, 0.005392587, 0.010880292, 0.798843931, 9.645, 0.007682054, 0.0, 0.0, 0.0, 0.0, 0.0, 0.221475809, 0.639905674, 0.624551407
北京市,2015,12,3348,北京市阜昌典当行有限责任公司, 0.008276605, 0.034683829, 0.046019812, 0.316257955, 6.205333333, 0.034637066, 0.0, 0.0, 0.0, 0.367963043, 0.571428571, 0.221475809, 0.639905674, 0.624551407
北京市,2015,12,82105,北京融祥典当有限公司, 0.000321772, 0.0, 0.000305783, 0.0, 0.424106, 0.000217915, 0.002137853, 0.004932729, 0.0, 0.054231725, 0.766666667, 0.221475809, 0.639905674, 0.624551407
北京市,2015,12,66378,北京中金恒信典当有限公司, 0.001447335, 0.001044747, 0.001595022,-0.629179331, 11.2992, 0.00120293, 0.0, 0.0, 3.18606627, 0.0, 0.0, 0.221475809, 0.639905674, 0.624551407
北京市,2015,12,91097,北京京信典当有限公司, 0.000977809, 0.0, 0.003551422, 0.0, 0.0, 0.002666169, 0.0, 0.0, 0.0, 0.0, 0.0, 0.221475809, 0.639905674, 0.624551407
北京市,2015,12,33765,北京广惠济典当有限责任公司, 0.000813905, 0.000594305, 0.002120012,-0.585816327, 0.9305, 0.001591304, 0.0, 0.0, 0.0, 0.834497582, 0.0, 0.221475809, 0.639905674, 0.624551407
北京市,2015,12,72746,北京鑫海融通典当有限责任公司, 0.072517863, 0.124865868, 0.072627888,-0.071840827, 2.51634, 0.054020134, 0.0, 0.0, 0.0, 0.600483242, 0.0, 0.221475809, 0.639905674, 0.624551407
北京市,2015,12,50323,北京金源盛昌典当行有限公司, 0.001529622, 0.000581557, 0.023377937,-0.328267477, 0.7312, 0.017561237, 0.082056893, 0.0, 0.0, 0.261487965, 1.046025105, 0.221475809, 0.639905674, 0.624551407
北京市,2015,12,3345,北京天祥典当有限责任公司, 0.003556188, 0.013333333, 0.016536273, 0.842105263, 7.93, 0.012491078, 0.0, 0.0, 0.0, 0.731702396, 0.24278007, 0.221475809, 0.639905674, 0.624551407
北京市,2015,12,73370,北京惠顺祥典当有限公司, 0.001287507, 0.002897894, 0.005985434,-0.481578947, 0.91, 0.00387738, 0.0, 0.0, 0.0, 0.263736264, 0.0, 0.221475809, 0.639905674, 0.624551407
北京市,2015,12,81925,北京平安典当有限公司, 0.00401126, 0.017931226, 0.021354678, 4.395905201, 1.38746812, 0.016080507, 0.743443363, 0.0, 0.0, 0.165048837, 0.52799551, 0.221475809, 0.639905674, 0.624551407
北京市,2015,12,82542,北京亿隆源典当行有限公司, 0.000599401, 0.010294711, 0.010589411,-2.081632653, 3.637, 0.010595762, 0.941944848, 0.0, 0.0, 1.0, 1.0, 0.221475809, 0.639905674, 0.624551407
北京市,2015,12,3950,万高（北京）国际典当有限公司, 0.0,-0.004491018, 0.0, 0.0, 0.4605, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.221475809, 0.639905674, 0.624551407
北京市,2015,12,14357,北京嘉融典当有限公司, 0.006906902,-0.052022929, 0.080908165,-0.371911337, 0.403669725, 0.061100948, 0.0, 0.0, 0.0, 0.25, 0.0, 0.221475809, 0.639905674, 0.624551407
北京市,2015,12,33913,北京泓辉典当行有限公司, 0.067017083, 0.041039672, 0.02890933, 0.454545455, 6.105, 0.022535211, 0.0, 0.0, 0.0, 0.17977068, 0.85106383, 0.221475809, 0.639905674, 0.624551407
北京市,2015,12,33750,北京京盛典当行有限公司, 0.002164194, 0.002798481,-0.000522064,-0.12565445, 0.00126,-0.001588615, 0.0, 0.0, 0.254452926, 0.0, 0.0, 0.221475809, 0.639905674, 0.624551407
北京市,2015,12,63398,北京融金信通典当有限公司, 0.000875434, 0.002834798, 0.003488372, 0.545454545, 0.0, 0.002615227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.221475809, 0.639905674, 0.624551407
北京市,2015,12,82883,北京财宏典当有限公司, 0.281704964, 0.392968, 0.000539854, 0.0, 0.388, 0.000563682, 0.0, 0.0, 0.0, 0.969072165, 0.957446809, 0.221475809, 0.639905674, 0.624551407
北京市,2015,12,59313,北京金盛源典当有限公司, 0.000267201,-0.007952286,-0.006012024, 0.125, 1.566666667,-0.006012024, 0.0, 0.0, 0.0, 0.906382979, 0.0, 0.221475809, 0.639905674, 0.624551407
北京市,2015,12,1274,北京金禄典当有限责任公司, 0.01802656, 0.075782127, 0.102473663, 0.000682562, 4.894246667, 0.075398583, 0.0, 0.0, 0.0, 0.395430281, 0.0, 0.221475809, 0.639905674, 0.624551407
北京市,2015,12,6900,北京中海典当有限公司, 0.010533035, 0.009017713, 0.00989467,-0.891428571, 8.19, 0.006129032, 0.0, 0.0, 0.684697022, 0.27045177, 0.0, 0.221475809, 0.639905674, 0.624551407
北京市,2015,12,73163,北京德润典当有限责任公司, 0.007973771,-0.011701301, 0.00343019,-0.961958806, 3.6075, 0.002593321, 0.0, 0.0, 0.0, 1.0, 0.0, 0.221475809, 0.639905674, 0.624551407
北京市,2015,12,6827,北京汇祥通典当行有限责任公司, 0.009429428, 0.023580039,-0.002801524,-0.269575758, 0.784116,-0.00568848, 0.0, 0.0, 0.0, 0.791974657, 0.275343226, 0.221475809, 0.639905674, 0.624551407
北京市,2015,12,74042,北京通达典当有限公司, 0.000339572, 0.000979726, 0.000006658,-0.952380952, 0.273333333, 0.000006661, 0.0, 0.0, 0.0, 1.0, 0.0, 0.221475809, 0.639905674, 0.624551407
北京市,2015,12,59660,北京立慧立德典当有限公司, 0.000926784, 0.000927644, 0.000926784,-1.0, 3.654, 0.0, 0.0, 0.0, 0.0, 0.731800766, 0.0, 0.221475809, 0.639905674, 0.624551407
北京市,2015,12,14350,北京如家典当有限公司, 0.001746943,-0.00248942,-0.021712004,-23.0, 0.7738325,-0.022, 0.0, 0.0, 0.0, 0.239069825, 0.337837838, 0.221475809, 0.639905674, 0.624551407
北京市,2015,12,59264,北京天成铭典当行有限公司, 0.054264592, 0.08237148, 0.024258352,-12.213592233, 0.9, 0.023091225, 0.0, 0.0, 0.0, 1.0, 0.0, 0.221475809, 0.639905674, 0.624551407
北京市,2015,12,50212,北京东方鼎业典当行有限公司, 0.016920807, 0.003257008,-0.010644368,-18.451612903, 0.9644,-0.010827904, 0.0, 0.003007051, 0.0, 0.736209042, 0.0, 0.221475809, 0.639905674, 0.624551407
