province,rptn,rptm,corpId,corpName,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C9_avg,C10_avg,C11_avg
安徽省,2015,12,3986,安徽省中徽典当有限责任公司,-0.00008051,-0.02344894,-0.023619512, 0.732103321, 1.07788,-0.02361761, 0.0, 0.0, 0.0, 0.659628159, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,74125,安徽安杰典当有限公司, 0.000753602,-0.004303819, 0.001430848, 0.117647059, 2.745874587, 0.001063781, 0.0, 0.0, 0.0, 0.994591346, 0.71024735, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,61566,安徽泰升典当有限公司, 0.023202287, 0.001742368, 0.043435787, 0.010142923, 3.4175, 0.032066387, 0.0, 0.0, 0.0, 0.707388442, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,61559,安徽金鸣典当有限责任公司, 0.000112177,-0.072386034,-0.030444256,-1.633470081, 0.883,-0.030447672, 0.0, 0.0, 0.0, 1.0, 0.923367308, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,16226,宣城升信典当有限责任公司, 0.001808352,-0.028085152,-0.025089341,-1.578291317, 0.708333333,-0.025442894, 1.0, 0.0, 0.0, 1.0, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,10131,蚌埠市华运典当有限公司, 0.000710013, 0.021165001, 0.025651097,-0.183662573, 1.6367, 0.023114484, 0.0, 0.0, 0.0, 0.12728865, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,66960,安徽景鸿典当有限公司, 0.0, 0.010231023, 0.013067625, 0.523809524, 1.015333333, 0.0104541, 0.462902167, 0.0, 0.0, 0.548260013, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,61614,合肥华元典当有限公司, 0.050157907, 0.004052156,-0.002684094,-1.063791573, 1.371,-0.002825832, 0.0, 0.0, 0.0, 0.47702407, 0.990993309, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,82816,安徽华强典当有限责任公司, 0.000020004, 0.0,-0.000100018, 0.0, 0.00047,-0.00010002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,83675,安徽鼎银永昌典当有限公司, 0.002951833,-0.021945539,-0.019634466,-2.33669976, 1.6125,-0.019692595, 0.805194805, 0.015503876, 0.25974026, 0.108527132, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,67035,休宁县麒麟典当有限公司, 0.084999592, 0.02328837, 0.034762677,-0.222162162, 2.2063, 0.028496178, 0.0, 0.0, 0.0, 0.0, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,61640,安徽永利典当有限公司, 0.006585446,-0.000986842,-0.001649654,-0.880714286, 1.244333333,-0.00166059, 0.0, 0.0, 0.0, 0.0, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,1916,安徽振安典当有限责任公司, 0.17601265,-0.025952357,-0.017298722,-8.158798283, 0.82682,-0.021339338, 0.0, 0.0, 0.0, 0.98772002, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,61439,池州安华典当有限责任公司, 0.000665465,-0.042119818,-0.043030018,-57.797297297, 0.97161,-0.043058672, 0.0, 0.0, 0.0, 0.828521732, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,16204,安徽恒惠典当有限责任公司, 0.0,-0.001886792,-0.002173913,-1.159722222, 0.668,-0.0023, 0.0, 0.0, 0.0, 0.943113772, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,34516,芜湖繁昌金元典当有限责任公司, 0.302023121,-0.009660107,-0.007225434, 0.666666667, 2.414666667,-0.010351967, 0.0, 0.0, 0.0, 0.741303147, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,63143,安徽正诚典当有限责任公司, 0.002364961,-0.002787164,-0.002757563,-0.7915804, 0.7251,-0.002829689, 0.937801683, 0.0, 0.0, 0.593021652, 0.697674419, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,90821,安徽省博原典当有限公司, 0.000534722, 0.0,-0.009443385, 0.0, 0.2,-0.009448437, 0.0, 0.0, 0.0, 1.0, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,1918,巢湖市金鑫典当有限责任公司, 0.054041516, 0.035823917,-0.005553229,-11.492857143, 12.844445,-0.006994106, 0.0, 0.0, 0.0, 0.9851609, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,50109,马鞍山国元典当有限责任公司, 0.48391298, 0.094386215, 0.046109157,-0.324525186, 3.805595, 0.065899946, 0.033177746, 0.0, 0.0, 0.676586053, 0.533883471, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,16202,安徽博文典当有限公司, 0.01309128,-0.028334836, 0.105485428,-0.282167563, 2.886, 0.079846105, 0.0, 0.0, 0.0, 0.773042273, 0.241212333, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,656,界首市鑫安典当有限责任公司, 0.094873306, 0.022289157, 0.029080731,-0.051282051, 2.049, 0.022017257, 0.0, 0.0, 0.0, 0.351390922, 0.303643725, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,67098,安徽恒石典当有限公司, 0.006253729,-0.019852032,-0.026402762,-0.200998612, 0.883137255,-0.026568917, 0.0, 0.0, 0.0, 0.50044405, 0.409069659, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,1912,安徽省龙人典当有限责任公司,-0.001210708,-0.349068385,-0.003067126,-0.895630462, 0.365,-0.003063417, 0.0, 0.0, 0.0, 0.0, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,82842,安徽中隆典当有限公司, 0.0, 0.0,-0.00107694, 0.0, 4.97,-0.001032049, 0.0, 0.0, 0.0, 0.244802146, 0.967741935, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,50776,黄山市天龙典当有限公司, 0.037130611, 0.059518535, 0.025369389, 5.333333333, 1.19416, 0.023723784, 0.0, 0.0, 0.0, 0.991625913, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,1922,安徽国盛典当有限责任公司, 0.001735768,-0.002149791, 0.002366101,-0.484972678, 1.187275, 0.001776484, 0.0, 0.0, 0.0, 0.169463688, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,1915,安徽兴泰典当有限责任公司, 0.26941605, 0.568527349, 0.09009533,-0.079242915, 2.2943, 0.092489709, 0.0, 0.0, 0.0, 0.406732627, 0.85984252, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,82753,安徽威盛典当有限责任公司, 0.0,-0.001258072,-0.001079228,-0.16966581, 0.005,-0.001079228, 0.0, 0.0, 0.0, 1.0, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,652,淮北市恒昌隆典当有限责任公司, 0.194703797,-0.00349384,-0.002660458,-7.266129032, 0.49933,-0.003725654, 0.0, 0.0, 0.0, 0.893397152, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,67449,马鞍山市海外海典当有限公司, 0.023915145,-0.03045918,-0.017032947,-3.583948339, 1.227641935,-0.017450246, 0.0, 0.0, 0.0, 0.936755227, 0.924437892, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,67343,芜湖瑞丰典当有限公司, 0.001985244,-0.433709442, 0.056516717,-0.437078028, 2.38, 0.052694, 0.0, 0.0, 0.0, 0.0, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,50302,安徽瑞丰典当有限公司, 0.00502614,-0.410245467, 0.035153442, 44.168067227, 5.775648949, 0.026593508, 0.0, 0.0, 0.0, 0.0, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,90831,安徽东方摩根典当有限公司, 0.002651007, 0.0,-0.009723154, 0.0, 0.9625,-0.009658333, 0.0, 0.0, 0.0, 0.519480519, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,33537,安徽九鼎典当有限公司, 0.015419499, 0.077503141, 0.099269284,-0.154243729, 10.769906667, 0.070724426, 0.0, 0.0, 0.0, 0.953230173, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,90781,安徽国恒典当有限公司, 0.0, 0.0,-0.000765152, 0.0, 0.992246667,-0.000763333, 0.0, 0.0, 0.0, 0.291923379, 0.851573109, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,82744,寿县汇丰典当有限公司, 0.0, 0.007446809, 0.008632524, 1.848484848, 1.110666667, 0.007444562, 0.0, 0.0, 0.0, 1.0, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,50855,安徽安联典当有限公司, 0.0,-0.021903733,-0.018461139,-2.061370806, 0.0,-0.018523524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,74211,安徽省融誉典当有限公司, 0.000234723,-0.007904192,-0.00720264,-1.682588598, 0.176666667,-0.007429047, 0.0, 0.0, 0.0, 0.0, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,90846,太和县保兴典当有限公司, 0.003444961, 0.0,-0.01666885, 0.0, 0.94,-0.016726472, 0.0, 0.0, 0.0, 0.957446809, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,67453,安徽德合典当有限公司, 0.216642375, 0.379630097, 0.13846636, 0.249482999, 3.784726364, 0.132569937, 0.0, 0.0, 0.0, 0.71302753, 0.962660146, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,66929,合肥万隆典当有限公司, 0.054612838,-0.022990926,-0.023678714,-0.008447951, 0.536459368,-0.025046578, 0.0, 0.0, 0.0, 0.907407407, 0.963636364, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,83718,安庆邦泰典当有限公司, 0.089285483,-0.035476497,-0.028136454,-0.133944588, 3.1,-0.030894922, 0.0, 0.0, 0.0, 0.935483871, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,16209,安徽融通典当有限公司, 0.007336398,-0.003782778, 0.007505358,-0.418070444, 1.295, 0.006808328, 0.0, 0.0, 0.0, 1.0, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,73878,安徽金沙典当有限公司, 0.000725077,-0.001439313,-0.001272328, 0.236009732, 0.03767625,-0.001273252, 0.0, 0.0, 0.0, 0.995321987, 1.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,1913,安徽省源丰典当有限公司, 0.097622143,-0.02580741,-0.033208141,-1.383361127, 0.75942,-0.036800704, 0.0, 0.0, 0.0, 0.438931465, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,67097,铜陵通宝典当有限责任公司, 0.000801647, 0.024900333, 0.034653014,-0.1081588, 2.96, 0.026010612, 0.0, 0.0, 0.0, 0.614864865, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,10126,安徽省磐峻典当有限公司, 0.003783386,-0.004397931,-0.004417359,-1.341772152, 1.702,-0.004434135, 0.0, 0.0, 0.0, 1.0, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,73908,安徽汇豪典当有限公司, 0.013207898, 0.001745422, 0.005011925,-0.943582511, 3.903464052, 0.002868146, 0.0, 0.0, 0.0, 0.914676088, 0.735574869, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,61519,安徽省临泉县亨通典当有限公司, 0.002089811,-0.000203842, 0.003958747,-0.363636364, 3.0854, 0.002383668, 0.0, 0.0, 0.0, 0.886756985, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,10135,芜湖融邦典当有限公司, 0.000529977,-0.007374095,-0.007427036, 1.099895942, 1.031776,-0.007430974, 0.944971445, 0.0, 0.0, 0.513460286, 0.807888617, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,10134,天长市长兴典当有限公司, 0.003768388, 0.007131517, 0.008911942,-0.311941511, 1.207135, 0.006709735, 0.654968168, 0.0, 0.0, 0.406893181, 1.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,50103,安徽荣盛典当有限责任公司, 0.010510499,-0.067500118,-0.026786201,-0.453194533, 0.553637037,-0.027070621, 0.999761149, 0.0, 0.0, 0.98005111, 0.887372014, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,61685,芜湖中成典当有限责任公司, 0.008373206, 0.004204204, 0.008672249,-0.333333333, 1.611, 0.004788985, 0.0, 0.0, 0.0, 0.649286158, 0.778021978, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,16224,芜湖长江典当有限公司, 0.005093834,-0.016609544, 0.001340483,-1.052083333, 1.533333333, 0.001347346, 0.0, 0.0, 0.0, 1.0, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,521,淮南市仁信典当有限责任公司, 0.343142407, 0.490503231,-0.012743037,-2.447761194, 3.8302,-0.0194, 0.184876286, 0.0, 0.0, 0.763093311, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,32541,马鞍山市银河典当有限公司, 0.001520913, 0.004583652, 0.01026616,-0.529411765, 8.978, 0.006092917, 0.0, 0.0, 0.0, 0.940654934, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,1926,安徽安天典当有限公司, 0.027822101,-0.2710128, 0.015126125,-0.828188191, 1.721833333, 0.011669829, 0.0, 0.0, 0.0, 0.99583777, 0.939657197, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,83527,安徽永益典当有限公司  , 0.002740521,-0.000998486, 0.007912045,-0.758602294, 2.566666667, 0.005851735, 0.0, 0.0, 0.0, 1.0, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,67102,安徽富吉典当有限责任公司, 0.121227601,-0.301830665,-0.010236668,-1.694528302, 1.932566667,-0.011954093, 0.0, 0.0, 0.0, 0.479017541, 0.768071094, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,653,黄山市易通行典当有限责任公司, 0.000290119,-0.01567553,-0.020520018, 0.58313253, 1.584636364,-0.02061225, 0.007149189, 0.0, 0.0, 0.961998738, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,16210,安徽通利典当有限责任公司, 0.001169363,-0.004040939,-0.001754044,-0.941428571, 1.06176, 0.000727273, 0.0, 0.0, 0.0, 0.518007836, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,651,芜湖市华盛典当有限责任公司, 0.008826925,-0.020514418,-0.02901526, 4.636974038, 1.187757143,-0.029273656, 0.0, 0.0, 0.0, 0.986661535, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,62191,安徽天一典当有限公司, 0.010837779,-0.025058296,-0.021479357,-2.192427386, 1.02,-0.021714696, 0.0, 0.0, 0.0, 0.558823529, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,74112,安徽融汇典当有限公司, 0.000062624,-0.000436861, 0.000250466,-0.999513648, 2.129430645, 0.000003154, 0.988855445, 0.0, 0.0, 0.883168074, 0.759183673, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,83525,安徽驭鹏典当有限公司 , 0.00439153, 0.033676604, 0.049756708, 1.871040218, 2.069, 0.036643856, 0.09569378, 0.0, 0.0, 0.919445787, 0.614800759, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,50108,安徽汇元典当有限公司, 0.146997652,-0.005968855,-0.012411942, 3.743589744, 4.86,-0.014550889, 1.2, 0.0, 0.0, 0.767489712, 0.0, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,67106,安徽日上行典当有限责任公司, 0.015949497, 0.007548825, 0.005013256,-2.504522613, 2.860333333, 0.004942649, 0.0, 0.0, 0.0, 0.368954667, 0.433333333, 0.097721032, 0.672849331, 0.726333192
安徽省,2015,12,67450,安徽宝信典当有限公司, 0.026020038, 0.000998043, 0.001248729,-0.861850444, 2.135, 0.001083316, 0.0, 0.0, 0.0, 0.967213115, 0.0, 0.097721032, 0.672849331, 0.726333192
