province,rptn,rptm,corpId,corpName,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C9_avg,C10_avg,C11_avg,t1,t7,t8,t9,t10,t11,FAC1_1,FAC2_1,FAC3_1,FAC4_1,FAC5_1,FAC6_1,score
安徽省,2015,12,59800,凤台县正恒典当有限公司,.000454356,.003304969,.007591534,-.857142857,7.75732,.002841017,0,0,0,.844621596,0,.097721032,.672849331,.726333192,2200.91734234829,1,1,10.2332116181499,5.82166160526555,1.37677860658748,.536818734439281,-.232611282015607,.38096397572378,-.108684300348964,-.299550445870649,-.0708369577046103,0.112195532461
安徽省,2015,12,619,安徽省金泰典当有限责任公司,.034370646,-.033662478,.028332559,-.553398058,2.312,.022126022,0,0,0,1,0,.097721032,.672849331,.726333192,29.094594265118,1,1,10.2332116181499,3.05669556799836,1.37677860658748,.162200165260355,.166580721346256,.203578439940604,.246291561072744,-.0801824439920123,-.152335428138306,0.110774044906
安徽省,2015,12,66598,滁州瑞鸿典当有限公司,.006008968,.003118684,.003775199,-.156062425,7.253666667,.002309696,0,0,0,1,.640475404,.097721032,.672849331,.726333192,166.417927337939,1,1,10.2332116181499,3.05669556799836,11.6471670572272,.436103545994616,-.191044421400937,.393311456789108,-.0855405846607925,-.286119820629799,.045474716737059,0.110426299099
安徽省,2015,12,50840,黄山市昱城典当有限公司,.003163897,.018190586,.011859879,-.027950311,5.8388,.011897522,0,0,0,.615674454,0,.097721032,.672849331,.726333192,316.065914914424,1,1,10.2332116181499,17.4901994104858,1.37677860658748,.472353148155972,-.0513604735173586,.158483425259064,-.0829614966409251,-.182435993811223,-.0839800058845638,0.109532076065
安徽省,2015,12,82863,安徽国立典当有限公司,6.5357E-005,0,.019580931,0,2.934986667,.014686658,0,0,0,.999436681,0,.097721032,.672849331,.726333192,15300.5798919779,1,1,10.2332116181499,3.06196795436198,1.37677860658748,.167092229587263,.153053870091653,.212721232080816,.113330742926336,-.00781606690783642,-.132539180193618,0.10433987512
安徽省,2015,12,10103,安徽汇金典当有限公司,.01514843,-.22285063,.04871825,-.667946708,2.6,.037113341,0,0,0,.776923077,.940723689,.097721032,.672849331,.726333192,66.0134416569902,1,1,10.2332116181499,9.60857121449246,4.66438584728874,.0916481186818538,-.0537676611835683,.263640400729224,.777885668660714,-.33658794175365,-.155866119541476,0.101139964111
安徽省,2015,12,1924,太和县鑫丰典当有限责任公司,.05987055,.012285012,.017394822,-.085714286,3.440434783,.013769363,0,0,0,.541766713,0,.097721032,.672849331,.726333192,16.7027027478451,1,1,10.2332116181499,7.62877653236984,1.37677860658748,.2302412387309,.131564775081906,.173833209942729,.0456261348847553,-.0774327318579075,-.120416952796995,0.0974082543432
安徽省,2015,12,59466,涡阳县宏源典当有限公司,.002699937,.00809665,.000443442,-.666632653,7.925,.000333405,0,0,0,.206309148,0,.097721032,.672849331,.726333192,370.37901254733,1,1,10.2332116181499,2.14343809266264,1.37677860658748,.479501912922152,-.24065546187708,.42915624920462,-.133940989277107,-.314030224153307,-.0669433002854121,0.0956539287522
安徽省,2015,12,74125,安徽安杰典当有限公司,.000753602,-.004303819,.001430848,.117647059,2.745874587,.001063781,0,0,0,.994591346,.71024735,.097721032,.672849331,.726333192,1326.96038492467,1,1,10.2332116181499,3.10808024248869,62.1664691223501,-.151742912017023,.185344743767496,.221457292640587,.0641258906275088,-.0728305328108148,.598244967078171,0.0920897843705
安徽省,2015,12,32866,黄山中银典当有限公司,.025754612,.015343277,.019809765,-.561030869,2,.015255005,0,0,0,1,0,.097721032,.672849331,.726333192,38.8279970981508,1,1,10.2332116181499,3.05669556799836,1.37677860658748,.0966158469515098,.249644616085673,.1634232320658,.0959702429981153,-.00406274345799292,-.139815810139175,0.0901814157676
安徽省,2015,12,10132,亳州市竣基典当有限责任公司,.001367098,.015520563,.016246242,-.712598566,2.0918625,.015776707,0,0,0,0,0,.097721032,.672849331,.726333192,731.476455967312,1,1,10.2332116181499,1.4862168303174,1.37677860658748,.0814626919806258,.241588407523069,.185389680126393,.0896111406782818,-.00715713685067595,-.138727286432287,0.0862274964956
安徽省,2015,12,74223,安徽易诚典当有限公司,.001959504,-.051425031,.019595036,-.79245283,4.161333333,.014397906,0,0,0,.932393464,0,.097721032,.672849331,.726333192,510.333227184022,1,1,10.2332116181499,3.85290928537383,1.37677860658748,.194689381524768,.00363001033671903,.289319540264387,.194973932193598,-.198779706460419,-.129267932465393,0.0853258216864
安徽省,2015,12,90854,阜阳盛祥典当有限公司,.005761037,0,.01647787,0,2.7025,.01243,0,0,0,.962997225,.464985994,.097721032,.672849331,.726333192,173.579860709105,1,1,10.2332116181499,3.4465182090896,3.82632761189963,.0902853304816125,.179136047490054,.201269534236834,.106314709249045,-.0608088707879996,-.10352808951273,0.08029299299
安徽省,2015,12,16215,滁州市东方典当有限公司,.029722217,.027664142,.018603949,.053571429,1.702,.014114242,0,0,0,.804151978,0,.097721032,.672849331,.726333192,33.6448657245185,1,1,10.2332116181499,7.61599269205898,1.37677860658748,.0704685091449957,.293079755672958,.0938155846854899,.0621502907514369,.0285078107556431,-.135927206609525,0.0799675706189
安徽省,2015,12,33491,宿州市中信典当有限责任公司,.001728349,.016070815,.018743981,1.365938865,.866873333,.017307029,0,0,0,1,0,.097721032,.672849331,.726333192,578.586847910925,1,1,10.2332116181499,3.05669556799836,1.37677860658748,-.0275808032621842,.344536903394825,.117831893579312,.153117833829625,.0550466946293438,-.151330366796474,0.0769581701497
安徽省,2015,12,83521,马鞍山市鸿泰典当有限公司,.001306265,-.000240728,.020283225,-.849880686,1.669666667,.012513148,0,0,0,1,.544662309,.097721032,.672849331,.726333192,765.541448327866,1,1,10.2332116181499,3.05669556799836,5.50445940200555,-.000423556950199762,.264528304942288,.163487211123462,.136105004257343,-.00766763635577436,-.0963418670915702,0.0743183982297
安徽省,2015,12,614,铜陵中兴典当有限责任公司,.036519037,.016587678,.016317016,-.72,1.093,.016935484,0,0,0,.002744739,0,.097721032,.672849331,.726333192,27.3829783627646,1,1,10.2332116181499,1.49230435358664,1.37677860658748,-.024063410206888,.326700975365432,.144588685883833,.118849043305359,.0403276509975558,-.149223540848201,0.072367980895
安徽省,2015,12,90755,淮北鑫泰融信典当有限责任公司,.052649626,0,.016253117,0,1.6,.012868941,0,0,0,.3125,.866666667,.097721032,.672849331,.726333192,18.9934872471839,1,1,10.2332116181499,2.7750849355677,7.12588354275415,-.039915203907233,.271778939936766,.165152091203206,.141224185469383,-.00815718235908702,-.0762884985261587,0.0671635812569
安徽省,2015,12,61455,天长市中安典当有限责任公司,.005124361,.00934839,.012347811,-.307408459,3,.009309513,0,0,0,1,0,.097721032,.672849331,.726333192,195.14628262919,1,1,10.2332116181499,3.05669556799836,1.37677860658748,.0813985985269544,.167065524505838,.214257258141097,.0547763351960315,-.0656220627251972,-.125037488066073,0.0669686407237
安徽省,2015,12,33496,芜湖徽昌典当有限公司,.014525064,.011855469,.017835428,-.583081571,1.74,.013514969,0,0,0,.540229885,0,.097721032,.672849331,.726333192,68.846512483525,1,1,10.2332116181499,7.54037232217061,1.37677860658748,.0269754353271595,.275756490650195,.108507328522025,.0906681180358071,.00429352221255533,-.138076408058218,0.0667085286528
安徽省,2015,12,650,合肥天润典当有限责任公司,.003079552,.001756466,.010787333,.311138015,3.208,.009668952,0,0,0,.332917706,0,.097721032,.672849331,.726333192,324.722557047259,1,1,10.2332116181499,2.94176806879913,1.37677860658748,.0788594635497954,.142156826503103,.229779509506969,.0734411474489053,-.0858861545355875,-.123805097610618,0.0642940558691
安徽省,2015,12,1921,合肥市广源典当有限责任公司,.000968423,-.004872661,-.002894387,-.892996694,7.85365,-.003877447,0,0,0,.995842697,0,.097721032,.672849331,.726333192,1032.60661921495,1,1,10.2332116181499,3.09603882080971,1.37677860658748,.373087044929042,-.241068782483632,.429766509158703,-.121919565388579,-.328640075130022,-.0662307784726552,0.0638312702915
安徽省,2015,12,59627,铜陵市隆鼎典当有限责任公司,.002488782,.012310805,.011934839,-.353007946,2.36464,.010773825,0,0,0,.317173016,0,.097721032,.672849331,.726333192,401.802970288278,1,1,10.2332116181499,2.81154509824473,1.37677860658748,.0224127826418382,.222693127832016,.189099111883442,.068744498160268,-.0294955767405685,-.131567936445532,0.0610706248933
安徽省,2015,12,583,阜阳市正大典当有限责任公司,.00063764,.009223814,.009401109,.342925659,2.68,.009161554,0,0,0,.120646766,0,.097721032,.672849331,.726333192,1568.28304372373,1,1,10.2332116181499,1.81092965404824,1.37677860658748,.0150148256360518,.193764617638214,.217051387201291,.0694057532530033,-.0462074412515666,-.127836865848958,0.0562670526412
安徽省,2015,12,50302,安徽瑞丰典当有限公司,.00502614,-.410245467,.035153442,44.168067227,5.775648949,.026593508,0,0,0,0,0,.097721032,.672849331,.726333192,198.959837967108,1,1,10.2332116181499,1.4862168303174,1.37677860658748,-.193530049266713,-.519900302688409,.633286281758809,1.66624128809712,-.751609469181143,-.187577825910928,0.0545967189298
安徽省,2015,12,82811,滁州市瑞银典当有限公司,.000385236,.000443218,.009897367,-.750356947,1.033,.007299833,0,0,0,.92578251,.763332171,.097721032,.672849331,.726333192,2595.81139872701,1,1,10.2332116181499,3.953613377073,27.0277728474616,-.213322111608746,.328537252307059,.135330760040449,.118989965444701,.0266218430371277,.159676873379596,0.051701730045
安徽省,2015,12,67343,芜湖瑞丰典当有限公司,.001985244,-.433709442,.056516717,-.437078028,2.38,.052694,0,0,0,0,0,.097721032,.672849331,.726333192,503.716419744878,1,1,10.2332116181499,1.4862168303174,1.37677860658748,-.201800978070944,-.262414259092198,.486754052856695,1.40083400534915,-.607672120545731,-.252632954289684,0.0491208309342
安徽省,2015,12,74214,安徽省坤昊典当行有限责任公司,.001221801,0,.006616628,0,3.023566667,.006237624,0,0,0,.33845238,1,.097721032,.672849331,.726333192,818.463890600843,1,1,10.2332116181499,2.99045788847519,3.65407850264399,-.0158576980694264,.160925140715038,.227332524989309,.0623592623794223,-.0805164421362249,-.0958255640186106,0.0415469150235
安徽省,2015,12,59788,安徽汇银典当有限责任公司,.035308953,.025431034,.021017234,-.454545455,1.755,.015686275,.262931034,0,0,.284900285,.853658537,.097721032,.672849331,.726333192,28.3214288455395,.737068966,1,10.2332116181499,2.57765809791423,7.85389586024683,.163913247329115,-.102077409832578,.165495406329951,-.0873358785210008,.0335713764271619,-.0734321970052677,0.0375741663999
安徽省,2015,12,82854,安徽泰熙隆典当有限公司,.003269042,-.020806658,.015364498,.09375,1.322,.011479173,0,0,0,.025970751,0,.097721032,.672849331,.726333192,305.900015967981,1,1,10.2332116181499,1.54588516441524,1.37677860658748,-.142471763163546,.275631060655173,.184796864154548,.200904842812049,-.0239847778710527,-.151136840608863,0.0369312809247
安徽省,2015,12,16203,安徽东宝典当有限公司,.010866785,.011635374,.010288865,4.325123153,.96755,.010354009,0,0,0,.997364477,0,.097721032,.672849331,.726333192,92.0235377804935,1,1,10.2332116181499,3.0815202690108,1.37677860658748,-.166301121630444,.339935954614273,.133366701217805,.161751491050917,.0362314652785399,-.144213030431621,0.0366737605802
安徽省,2015,12,83527,安徽永益典当有限公司,.002740521,-.000998486,.007912045,-.758602294,2.566666667,.005851735,0,0,0,1,0,.097721032,.672849331,.726333192,364.894120497526,1,1,10.2332116181499,3.05669556799836,1.37677860658748,-.0652185321007064,.199030915557924,.209163684846899,.0703455341959162,-.0616364240377891,-.128127035537888,0.0302790109919
安徽省,2015,12,50845,安徽天童典当有限公司,.000983428,.0103082,.003177933,-.9958117,4.17694,.000374502,0,0,0,.805958429,0,.097721032,.672849331,.726333192,1016.85125906523,1,1,10.2332116181499,7.5126344857359,1.37677860658748,.063199417891697,.0846248201609546,.220530651848304,-.044417496138331,-.123714118745111,-.101852208870694,0.0300777855082
安徽省,2015,12,67106,安徽日上行典当有限责任公司,.015949497,.007548825,.005013256,-2.504522613,2.860333333,.004942649,0,0,0,.368954667,.433333333,.097721032,.672849331,.726333192,62.6979020090728,1,1,10.2332116181499,3.29061388192061,3.41297092569591,-.043427106116876,.185558449893696,.21335177999672,.0104728538483545,-.0669940982345975,-.0978274301780408,0.0298650488048
安徽省,2015,12,33490,安徽佳信典当有限公司,.008293652,.005030199,.005964582,-.581894737,2.932857143,.004510848,0,0,0,.813281377,0,.097721032,.672849331,.726333192,120.574145141368,1,1,10.2332116181499,7.12088179645264,1.37677860658748,-.0345445420859463,.180221860934991,.176055767035201,.027353027845511,-.0715207154209006,-.118685376667711,0.025519430582
安徽省,2015,12,50109,马鞍山国元典当有限责任公司,.48391298,.094386215,.046109157,-.324525186,3.805595,.065899946,.033177746,0,0,.676586053,.533883471,.097721032,.672849331,.726333192,2.06648724322294,.966822254,1,10.2332116181499,267.61423515049,5.19616237843234,1.39851377125517,.368953201058689,-2.77960751068123,-.758589912273482,.17462586053633,.111330092314522,0.0207890073304
安徽省,2015,12,50106,淮北市恒丰典当有限责任公司,.000833399,-.00053547,.002956584,-.126666667,3.24206,.002601581,0,0,0,.892210508,0,.097721032,.672849331,.726333192,1199.90544745074,1,1,10.2332116181499,4.55869180534165,1.37677860658748,-.056242277386984,.14828588219592,.223163573679358,.0343891157552086,-.0927915418109122,-.116403261295585,0.0187537067075
安徽省,2015,12,67434,安徽添富典当有限公司,.001290944,-.011730077,.003332479,-.937697842,1.296,.001599146,0,0,0,.270061728,.69124424,.097721032,.672849331,.726333192,774.626939665857,1,1,10.2332116181499,2.48269805860932,28.4989987731751,-.321746780703277,.3008959398419,.177302761484313,.116357609465922,-.0162144712976336,.181482889579826,0.0174601547623
安徽省,2015,12,61519,安徽省临泉县亨通典当有限公司,.002089811,-.000203842,.003958747,-.363636364,3.0854,.002383668,0,0,0,.886756985,0,.097721032,.672849331,.726333192,478.512171674855,1,1,10.2332116181499,4.67491453110883,1.37677860658748,-.0676300479295683,.161955559039041,.215156162676733,.0363977063986486,-.0874846063127303,-.118242545185936,0.0173001216362
安徽省,2015,12,59644,无为县金鼎典当有限公司,.006345712,-.003509843,.002182236,-.78544542,3.475,.001647129,0,0,0,.955395683,0,.097721032,.672849331,.726333192,157.58672943241,1,1,10.2332116181499,3.53924229749036,1.37677860658748,-.0514482822855855,.126126142017413,.246554858087353,.0261759952179089,-.113811937743337,-.114758196555305,0.016083789525
安徽省,2015,12,90742,安徽及时雨典当有限公司,.035968139,0,.005642661,0,2.4900734,.005050364,.000966138,0,0,.564947202,0,.097721032,.672849331,.726333192,27.802383659605,.999033862,1,10.2332116181499,9.26765773083125,1.37677860658748,-.0950835137506415,.213509205456974,.138702590627725,.0537954805317804,-.056108023280521,-.122509763533549,0.013055816388
安徽省,2015,12,82829,安徽同福典当有限公司,.011213636,-.021040843,.006286979,8.922580645,1.64781,.005098557,0,0,0,0,0,.097721032,.672849331,.726333192,89.1771411164051,1,1,10.2332116181499,1.4862168303174,1.37677860658748,-.246778284727038,.252738102573548,.207419966893645,.262988819448932,-.0454480299829937,-.140146579802955,0.0123098742445
安徽省,2015,12,74210,安徽金泉典当有限公司,.00037606,-.000898602,.001231597,-.965452629,3.050666667,.000924829,0,0,0,1,.482747501,.097721032,.672849331,.726333192,2659.15013561666,1,1,10.2332116181499,3.05669556799836,4.10533145807814,-.111543888691937,.164748993702615,.234225868221474,.0277147797664127,-.0802456778123834,-.0859291246459574,0.0110934832725
安徽省,2015,12,82815,淮南市德强典当有限公司,3.3403E-005,-.002598701,-.001970805,18.666666667,1.764333333,-.001970805,0,0,0,.995465709,0,.097721032,.672849331,.726333192,29937.4307696913,1,1,10.2332116181499,3.099656645454,1.37677860658748,-.330793312703091,.261764403781464,.191545349918608,.29136783905969,.0936084420664775,-.12603190321068,0.00971276935664
安徽省,2015,12,74186,合肥一元典当有限责任公司,.000976252,-.029188192,-.00476723,-1.19480315,1.0719,-.004954113,0,0,0,.559753708,.711205237,.097721032,.672849331,.726333192,1024.32568640064,1,1,10.2332116181499,8.84207517031849,66.1027878520264,-.515394552372004,.318475258514334,.117653112412702,.115953768992055,-.0301435733047887,.632536524235181,0.00872282015007
安徽省,2015,12,16209,安徽融通典当有限公司,.007336398,-.003782778,.007505358,-.418070444,1.295,.006808328,0,0,0,1,0,.097721032,.672849331,.726333192,136.306672566019,1,1,10.2332116181499,3.05669556799836,1.37677860658748,-.218325591476679,.303760188069079,.161004560682097,.119989757429706,-.00450212965464815,-.141790433722877,0.00820807770485
安徽省,2015,12,66946,安徽和庆典当有限责任公司,.300880866,.144371583,-.005602281,-.270430906,1.02419,-.00998617,0,0,0,0,0,.097721032,.672849331,.726333192,3.32357458715903,1,1,10.2332116181499,1.4862168303174,1.37677860658748,-.190196887321744,.486518308253957,.0750588562419694,-.311299555708617,.198250669523204,-.10542347956935,0.00630336958854
安徽省,2015,12,82850,安徽江南金源典当有限公司,.005376699,.008851913,.008764349,-3.355496454,.250033333,.008811727,0,0,0,0,0,.097721032,.672849331,.726333192,185.987722206506,1,1,10.2332116181499,1.4862168303174,1.37677860658748,-.284740724274506,.402199158394895,.125876630723456,.0953435486826435,.0637179833539519,-.153062909754091,0.00416259180377
安徽省,2015,12,32017,淮南市华盛典当有限责任公司,.000575705,.000768197,.00115141,-.692307692,2.828,.000768049,0,0,0,1,0,.097721032,.672849331,.726333192,1737.0007208553,1,1,10.2332116181499,3.05669556799836,1.37677860658748,-.136868603578727,.185530401527191,.224514853231062,.0323547967068746,-.0711406886129955,-.120092273042405,0.00327960156563
安徽省,2015,12,33518,安徽时代典当有限公司,.202899915,-.002160842,.00640241,-.787234043,1.084545455,.005905977,0,0,0,1,1,.097721032,.672849331,.726333192,4.92853828943201,1,1,10.2332116181499,3.05669556799836,3.65407850264399,-.257838528468604,.324588683092108,.152506009788977,.113220616717388,.00653413773456777,-.115858415242282,0.00249178363764
安徽省,2015,12,83528,安徽天英宝鼎典当有限公司,0,-.001279008,-.000861478,20.518,6.448,-.000861478,0,0,0,0,0,.097721032,.672849331,.726333192, ,1,1,10.2332116181499,1.4862168303174,1.37677860658748, , , , , ,,0
安徽省,2015,12,82818,明光市国融典当有限公司,0,-.002135695,-.002136917,-.20349563,.113333333,-.002136917,0,0,0,0,0,.097721032,.672849331,.726333192, ,1,1,10.2332116181499,1.4862168303174,1.37677860658748, , , , , ,,0
安徽省,2015,12,50852,无为邦诺典当有限责任公司,0,.005392677,.012845826,-.684119053,2.873,.011622795,0,0,0,.024364775,0,.097721032,.672849331,.726333192, ,1,1,10.2332116181499,1.54205677027719,1.37677860658748, , , , , ,,0
安徽省,2015,12,66960,安徽景鸿典当有限公司,0,.010231023,.013067625,.523809524,1.015333333,.0104541,.462902167,0,0,.548260013,0,.097721032,.672849331,.726333192, ,.537097833,1,10.2332116181499,8.02637028641573,1.37677860658748, , , , , ,,0
安徽省,2015,12,16204,安徽恒惠典当有限责任公司,0,-.001886792,-.002173913,-1.159722222,.668,-.0023,0,0,0,.943113772,0,.097721032,.672849331,.726333192, ,1,1,10.2332116181499,3.70007980443125,1.37677860658748, , , , , ,,0
安徽省,2015,12,82842,安徽中隆典当有限公司,0,0,-.00107694,0,4.97,-.001032049,0,0,0,.244802146,.967741935,.097721032,.672849331,.726333192, ,1,1,10.2332116181499,2.33619104398502,4.14235204397713, , , , , ,,0
安徽省,2015,12,82753,安徽威盛典当有限责任公司,0,-.001258072,-.001079228,-.16966581,.005,-.001079228,0,0,0,1,0,.097721032,.672849331,.726333192, ,1,1,10.2332116181499,3.05669556799836,1.37677860658748, , , , , ,,0
安徽省,2015,12,90781,安徽国恒典当有限公司,0,0,-.000765152,0,.992246667,-.000763333,0,0,0,.291923379,.851573109,.097721032,.672849331,.726333192, ,1,1,10.2332116181499,2.62518212463508,7.98467472634943, , , , , ,,0
安徽省,2015,12,82744,寿县汇丰典当有限公司,0,.007446809,.008632524,1.848484848,1.110666667,.007444562,0,0,0,1,0,.097721032,.672849331,.726333192, ,1,1,10.2332116181499,3.05669556799836,1.37677860658748, , , , , ,,0
安徽省,2015,12,50855,安徽安联典当有限公司,0,-.021903733,-.018461139,-2.061370806,0,-.018523524,0,0,0,0,0,.097721032,.672849331,.726333192, ,1,1,10.2332116181499,1.4862168303174,1.37677860658748, , , , , ,,0
安徽省,2015,12,91042,安徽锦融典当有限公司,0,0,-.003220628,0,.0002,-.00321,0,0,0,0,0,.097721032,.672849331,.726333192, ,1,1,10.2332116181499,1.4862168303174,1.37677860658748, , , , , ,,0
安徽省,2015,12,50820,安徽泰和典当有限公司,0,-.012643052,-.009824484,-134.5,1.52,-.009824574,0,0,0,.736842105,0,.097721032,.672849331,.726333192, ,1,1,10.2332116181499,15.6267643593634,1.37677860658748, , , , , ,,0
安徽省,2015,12,33519,和县瑞银典当有限责任公司,0,.011235955,.016666667,-.2,3.68,.014787431,0,0,0,1,0,.097721032,.672849331,.726333192, ,1,1,10.2332116181499,3.05669556799836,1.37677860658748, , , , , ,,0
安徽省,2015,12,33541,安徽广发典当有限公司,0,.003549798,.003840618,-.25492862,2.0006,.003653333,0,0,0,.322569896,.783289817,.097721032,.672849331,.726333192, ,1,1,10.2332116181499,2.85486357484846,17.557220077559, , , , , ,,0
安徽省,2015,12,50817,安徽国泰典当有限责任公司,0,-.100290774,-.056197494,17.804560261,.706,-.056197494,0,0,0,0,0,.097721032,.672849331,.726333192, ,1,1,10.2332116181499,1.4862168303174,1.37677860658748, , , , , ,,0
安徽省,2015,12,82889,安徽中元典当有限责任公司,0,-.032696889,-.03353312,3.02135393,.785789091,-.03353312,0,0,0,.558789775,.661157025,.097721032,.672849331,.726333192, ,1,1,10.2332116181499,8.76734957656683,15.3430317557643, , , , , ,,0
安徽省,2015,12,67467,六安市兴盛典当有限公司,0,-.02173913,-.016425121,-2.7,.912,-.017,0,0,0,1,0,.097721032,.672849331,.726333192, ,1,1,10.2332116181499,3.05669556799836,1.37677860658748, , , , , ,,0
安徽省,2015,12,82832,濉溪坤兴典当有限公司,0,-.077147821,.00536362,-1.131357359,.765294118,.002294118,0,0,0,.861644889,0,.097721032,.672849331,.726333192, ,1,1,10.2332116181499,5.2967347886437,1.37677860658748, , , , , ,,0
安徽省,2015,12,74093,铜陵兴业典当有限公司,0,-.022015629,-.017670908,-1.316607063,1.034,-.017670908,0,0,0,.323017408,0,.097721032,.672849331,.726333192, ,1,1,10.2332116181499,2.85851557349156,1.37677860658748, , , , , ,,0
安徽省,2015,12,67040,安徽鼎诺典当有限公司,0,-.014120305,-.00315096,-1.523809524,0,-.00315096,0,0,0,0,0,.097721032,.672849331,.726333192, ,1,1,10.2332116181499,1.4862168303174,1.37677860658748, , , , , ,,0
安徽省,2015,12,90759,宿州金汇典当有限责任公司,0,0,.002374349,0,0,.00238,0,0,0,0,0,.097721032,.672849331,.726333192, ,1,1,10.2332116181499,1.4862168303174,1.37677860658748, , , , , ,,0
安徽省,2015,12,73920,安徽省美利特典当有限责任公司,0,-.004697707,-.004804284,-.517627119,0,-.004804284,0,0,0,0,0,.097721032,.672849331,.726333192, ,1,1,10.2332116181499,1.4862168303174,1.37677860658748, , , , , ,,0
安徽省,2015,12,66956,阜阳市鸿德典当有限公司,0,.037950664,.050274223,-.293103448,.8561,.037580202,0,0,0,.946735194,0,.097721032,.672849331,.726333192, ,1,1,10.2332116181499,3.65115595615828,1.37677860658748, , , , , ,,0
安徽省,2015,12,32668,安徽兴业典当有限责任公司,0,-.018472906,-.003136763,-1.208333333,5.106,-.003144654,0,0,0,.677634156,0,.097721032,.672849331,.726333192, ,1,1,10.2332116181499,208.994059343863,1.37677860658748, , , , , ,,0
安徽省,2015,12,66949,宁国市松岭典当有限责任公司,0,-.030416147,-.028961675,-3.652136007,3.009901961,-.02942599,0,0,0,.413667307,0,.097721032,.672849331,.726333192, ,1,1,10.2332116181499,3.85829227107201,1.37677860658748, , , , , ,,0
安徽省,2015,12,83683,安庆市嘉和典当有限公司,0,.076209739,-.001506859,-5.619318182,2.147777778,-.001505556,0,0,0,.793929988,2.0551851,.097721032,.672849331,.726333192, ,1,1,10.2332116181499,8.2589574980585,.752529302911608, , , , , ,,0
安徽省,2015,12,90745,安徽世茂典当有限公司,0,0,.000248904,0,.99565,.000183916,1.009387302,0,0,0,0,.097721032,.672849331,.726333192, ,-.00938730199999993,1,10.2332116181499,1.4862168303174,1.37677860658748, , , , , ,,0
安徽省,2015,12,16223,六安市钱通典当有限公司,0,-.023060797,-.021459227,.111111111,.242,-.021459227,0,0,0,.090909091,0,.097721032,.672849331,.726333192, ,1,1,10.2332116181499,1.71838950336206,1.37677860658748, , , , , ,,0
安徽省,2015,12,82851,安徽信谊典当有限公司,0,-.004870206,-.003623213,-.649444081,.044,-.003623213,0,0,0,.651515152,0,.097721032,.672849331,.726333192, ,1,1,10.2332116181499,46.8731419193586,1.37677860658748, , , , , ,,0
安徽省,2015,12,82824,淮南徽鸿典当有限公司,0,-.004953293,-.003608179,-3.096774194,5.023333333,-.004343178,0,0,0,.930325149,1,.097721032,.672849331,.726333192, ,1,1,10.2332116181499,3.88385988155206,3.65407850264399, , , , , ,,0
安徽省,2015,12,90847,界首市鑫阳典当有限公司,0,0,-.035877688,0,.3125,-.0117625,0,0,0,0,0,.097721032,.672849331,.726333192, ,1,1,10.2332116181499,1.4862168303174,1.37677860658748, , , , , ,,0
安徽省,2015,12,525,安徽创元典当有限责任公司,.032939076,-.018217639,.004552555,-.945020159,2.2092,.003046107,0,4.527E-006,0,.383396705,.988198691,.097721032,.672849331,.726333192,30.35907868211,1,.999995473,10.2332116181499,3.45479677907638,3.81875429874785,-.202598581371666,.217212857375943,.206719856903885,.107248934896767,-.071801950349598,-.103195309380191,-0.000988513942247
安徽省,2015,12,16213,巢湖诚信典当有限责任公司,.008741259,.006156552,.002622378,-.714285714,2.114,.001763668,0,0,0,.852412488,.37704918,.097721032,.672849331,.726333192,114.39999661376,1,1,10.2332116181499,5.56907116530592,2.86299963824282,-.186270615918755,.252948243001166,.163465157755226,.0374863297406697,-.0336452528518326,-.10787543363332,-0.00148939331731
安徽省,2015,12,82856,安徽运通典当有限公司,.016828956,.017127193,.000131143,-1.245398773,2.183333333,.000133388,0,0,0,0,0,.097721032,.672849331,.726333192,59.4213925094343,1,1,10.2332116181499,1.4862168303174,1.37677860658748,-.192863823717428,.255809301924628,.205184961449997,.00369770794917944,-.0258677277737909,-.124215150764953,-0.00283310804933
安徽省,2015,12,82886,安徽元融典当有限公司,.016699411,.012935323,.000982318,0,1.8215,.0004995,0,0,0,.927806753,.909090909,.097721032,.672849331,.726333192,59.8823515392249,1,1,10.2332116181499,3.92222353111179,5.47172516933991,-.233561692871093,.28383010839328,.166632150799287,.0357541912991227,-.0120924218688785,-.0786344588220475,-0.00372342355841
安徽省,2015,12,82942,安徽金润典当有限公司,.030112231,.016468888,.000286728,-.855500821,1.954862,.00017578,.006453695,0,0,.204618024,1,.097721032,.672849331,.726333192,33.209096994507,.993546305,1,10.2332116181499,2.13569657784545,3.65407850264399,-.218168318420511,.2656189967896,.189785058682101,.0112135908761089,-.0150028667300954,-.0994297436729974,-0.00536586955374
安徽省,2015,12,3991,合肥通宝典当有限公司,.003314486,-.011562922,.001949698,-.867647059,2.526,.001760563,0,0,0,.961203484,0,.097721032,.672849331,.726333192,301.705905531054,1,1,10.2332116181499,3.46795768188572,1.37677860658748,-.184343470672765,.199005726781062,.216179275424432,.0732104595842162,-.078493734625528,-.125963410323232,-0.00573758596266
安徽省,2015,12,90851,阜阳聚源典当有限公司,.000277316,0,.005823627,0,.472222222,.005809129,0,0,0,1,1,.097721032,.672849331,.726333192,3605.99460543207,1,1,10.2332116181499,3.05669556799836,3.65407850264399,-.332294286026812,.37802809889042,.127539214371205,.133688696569184,.0538665842827231,-.121251591077891,-0.0059239863365
