province,rptn,rptm,corpId,corpName,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C9_avg,C10_avg,C11_avg,t1,t7,t8,t9,t10,t11,FAC1_1,FAC2_1,FAC3_1,FAC4_1,FAC5_1,FAC6_1,score
北京市,2015,12,1278,北京市金寿典当有限责任公司,.018708233,.094604122,.124774779,-.289350623,12.62462,.09365893,0,0,0,.740061879,.136054422,.221475809,.639905674,.624551407,53.4524024796997,1,1,4.51516580756682,9.98440386194745,2.04709554143922,2.87514581954453,-.0273472830715684,.305895401953596,-.465583314774217,.143036536121871,-.493876854150538,0.741739900066
北京市,2015,12,82201,北京信达典当有限公司,.000612975,0,.006944389,0,.9498,.006902697,0,0,.264465188,.667508949,.872356759,.221475809,.639905674,.624551407,1631.3879032587,1,1,23.2615595586994,36.2275853136991,4.03542535271797,-.430649000457215,-.45621677928076,.477892608936166,6.61232415403687,.553885573233223,-.420270023851529,0.739964570645
北京市,2015,12,3350,北京市华夏典当行有限责任公司,.436318416,.641350605,.034136905,-.194728762,21.2294,.045377206,.01038686,0,0,.766585019,.448054846,.221475809,.639905674,.624551407,2.2919041766965,.98961314,1,4.51516580756682,7.89394672035919,5.66583277506467,1.70294538574577,1.98536757606276,.273524269494307,-1.06940478051379,.718165083734537,-.746881621281857,0.728383212535
北京市,2015,12,66681,北京汇银典当有限公司,.000132782,.085758329,.085378683,-10.161361142,.955,.085257222,0,0,0,0,0,.221475809,.639905674,.624551407,7531.14126914793,1,1,4.51516580756682,1.56273032203181,1.60114922293338,1.41899329491794,-.246457352079932,.423054979626073,-.551647235872026,-.305278479205351,3.11309020667934,0.699267376216
北京市,2015,12,3365,北京市金福典当有限责任公司,.015401502,.105187778,.124310516,.105344837,5.894455,.095673717,.127848868,.000127238,0,.310970225,.366126328,.221475809,.639905674,.624551407,64.9287322755923,.872151132,.999872762,4.51516580756682,3.0401101585132,3.86959347703247,2.56974453590421,.0455447152042418,-.150276163327595,-.0400387366668058,-.213573065011414,-.25579203709148,0.630272955944
北京市,2015,12,33740,北京善长典当有限责任公司,.009543358,-.023870033,.133296013,-.094632655,.97779,.100937514,0,0,0,0,0,.221475809,.639905674,.624551407,104.784919522038,1,1,4.51516580756682,1.56273032203181,1.60114922293338,2.45873350250817,-.400623244215097,.253739718455484,.293009059004239,-.487336526362108,-.0911137289479434,0.619586722923
北京市,2015,12,73217,北京易典通典当有限公司,3.9533E-005,-.037068408,-.040827823,.5,1.127272727,-.040829034,0,0,0,.35483871,0,.221475809,.639905674,.624551407,25295.3228947968,1,1,4.51516580756682,3.50794769751012,1.60114922293338,-2.03040098404223,-.894766991780615,.621306016388904,-2.00800857392861,.222029408530515,11.5294650614017,0.585219071842
北京市,2015,12,50813,北京金城典当有限责任公司,.008802073,.028329143,.113129982,.299466698,9.12899375,.085513776,.07867386,0,0,.99805633,.878877908,.221475809,.639905674,.624551407,113.609600829259,.92132614,1,4.51516580756682,2.7921210899583,3.93195359535104,2.46565530989822,-.212879290532041,.0266145057045488,-.275409625194406,-.0560101423756159,-.36382462803651,0.56302826918
北京市,2015,12,6950,北京同祥典当有限公司,.010464511,.036543385,.079423877,3.518939697,12.59333375,.060197379,0,0,0,.312023911,.615909471,.221475809,.639905674,.624551407,95.561082596215,1,1,4.51516580756682,3.04987990442152,115.714812051374,1.8752320825607,.447938935239395,.282165712208735,-.538559997310231,.167106475632275,-.503286799259185,0.536748836311
北京市,2015,12,1274,北京金禄典当有限责任公司,.01802656,.075782127,.102473663,.000682562,4.894246667,.075398583,0,0,0,.395430281,0,.221475809,.639905674,.624551407,55.4737010278167,1,1,4.51516580756682,4.09039121577361,1.60114922293338,1.98869252678788,-.0147151394941249,.257468688397971,.00867915311145101,-.213226606933757,-.247741149309019,0.536454534978
北京市,2015,12,50347,北京厚德典当有限责任公司,.025645151,-.012940934,.079069064,-1.581748506,17.80249,.080724109,0,0,0,1,.657276995,.221475809,.639905674,.624551407,38.9937263383631,1,1,4.51516580756682,2.77705014435579,30.5571285686295,2.41402024167176,-.231366941843761,.331120393655614,-.926601354477528,.372408562310231,-.782124830714153,0.5170127833
北京市,2015,12,14566,北京融达典当有限责任公司,6.1638E-005,.000472784,.000698568,-.129032258,.04754,.000554791,0,0,0,0,0,.221475809,.639905674,.624551407,16223.7580713196,1,1,4.51516580756682,1.56273032203181,1.60114922293338,-.834189455912721,-.569938140978439,.478772896330427,-1.14423204612982,-.0503901167470675,7.36207342611409,0.509710025782
北京市,2015,12,6875,北京海泰典当有限公司,.008479532,.013333333,.100877193,.023715415,3.905333333,.076378649,0,0,0,.941532946,.088573959,.221475809,.639905674,.624551407,117.931036760048,1,1,4.51516580756682,3.31535007882178,1.86575014253212,1.92612073101871,-.226415971901687,.254535012581402,.0574944760225418,-.267486585539865,-.199478923325776,0.486887589414
北京市,2015,12,6925,北京中合典当有限责任公司,.025381838,.034684768,.097640318,.674261538,1.669,.075023872,0,0,0,.988016777,.819154052,.221475809,.639905674,.624551407,39.3982500400483,1,1,4.51516580756682,2.87264609310666,5.13867630113661,1.76436388137158,-.113965834176041,.237412229887608,.22158924107908,-.365607941560238,-.142624406154726,0.474525732399
北京市,2015,12,73200,北京诺万典当有限责任公司,.00367505,.010959561,.009397852,56.090666667,5.24044135,.008489276,0,0,0,.401397489,.444444444,.221475809,.639905674,.624551407,272.105141426647,1,1,4.51516580756682,4.19272822859308,5.55225618900697,.606963961469285,.276677763360865,-.0817880880492321,.963122865123082,-.0282705034636168,1.20893490831899,0.470630203033
北京市,2015,12,50349,北京荣宝斋典当有限责任公司,.294078062,-.01032301,.084679228,-.600352734,1.1334,.090006355,0,0,0,0,0,.221475809,.639905674,.624551407,3.40045766487675,1,1,4.51516580756682,1.56273032203181,1.60114922293338,1.77158760427047,-.295761275005313,.242028720365001,.223952937448913,-.402849594893826,-.179538294860683,0.436529948575
北京市,2015,12,72848,北京厚融典当有限公司,.003839537,.008034726,.010643778,-.268922529,.853,.008011163,0,0,.298087471,.648300117,0,.221475809,.639905674,.624551407,260.448069650065,1,1,13.0528430514926,119.126426851668,1.60114922293338,-.228548418677418,-.216604142469862,.314286622833263,3.15928148703685,1.12322406854746,-.519944599084339,0.42974590938
北京市,2015,12,50117,北京市润成典当有限责任公司,.018113023,.07405812,.068105173,.754102391,11.38461,.049608913,0,0,0,.54790107,.650744202,.221475809,.639905674,.624551407,55.2088958314689,1,1,4.51516580756682,10.8690212937605,38.1784380017481,1.57972392767344,.198865859449441,.276002995829216,-.476291487127598,.217422328633609,-.50076804642329,0.42464474958
北京市,2015,12,72746,北京鑫海融通典当有限责任公司,.072517863,.124865868,.072627888,-.071840827,2.51634,.054020134,0,0,0,.600483242,0,.221475809,.639905674,.624551407,13.789705854956,1,1,4.51516580756682,25.3662686259438,1.60114922293338,1.25601007565185,.221723363191426,.231661607354286,.13789376313741,-.0436887143433072,-.196011661900276,0.414521980667
北京市,2015,12,6901,北京金石典当有限责任公司,.00841193,-.019495126,.080295692,-.363896848,11.999428571,.057069409,0,0,.510799766,.465855517,0,.221475809,.639905674,.624551407,118.878782871469,1,1,3.45633320644788,5.74547025545056,1.60114922293338,1.86363954222078,-.323987657008568,.274508889746905,-.896612985126295,.140268886640882,-.456542356759798,0.353741341698
北京市,2015,12,66382,北京市榕汇通典当有限责任公司,.009153361,.001766949,.07558485,-.029252782,2.074,.057207638,0,0,0,.595949855,0,.221475809,.639905674,.624551407,109.24948770184,1,1,4.51516580756682,22.7501164294084,1.60114922293338,1.29680308899969,-.212099017520495,.234578434938386,.144165142325504,-.10406536693803,-.161790525363441,0.34771268776
北京市,2015,12,1315,北京宝瑞通典当行有限责任公司,.410918349,.139495767,.023477021,-.145674044,27.218614035,.029886676,0,0,0,.927896351,.539218104,.221475809,.639905674,.624551407,2.43357348834281,1,1,4.51516580756682,3.47233462699905,11.7187541656509,1.64699794803095,.274068660066009,.341048951900635,-1.57074765544091,.936000546278056,-1.08449914402139,0.34602368993
北京市,2015,12,74329,北京华远典当有限公司,.120197673,.057128413,.064881237,.402777778,2.92,.05490125,0,0,0,1,0,.221475809,.639905674,.624551407,8.31962861710309,1,1,4.51516580756682,2.77705014435579,1.60114922293338,1.19806114836714,-.00762852508396934,.232085151924104,.093766330341141,-.244431555024106,-.223777068526531,0.324290537566
北京市,2015,12,73614,北京中财广角典当有限公司,.003457198,.049236542,.066097309,.355272226,1,.055062,0,0,0,0,0,.221475809,.639905674,.624551407,289.251584664807,1,1,4.51516580756682,1.56273032203181,1.60114922293338,1.1064283168671,-.0359586333646954,.228211048663987,.196358840719967,-.341188590276415,-.0301585942348465,0.318187714908
北京市,2015,12,50815,北京天循典当有限责任公司,.023360102,.023503916,.116120536,.074062096,.96,.087804491,.4375,0,0,1,0,.221475809,.639905674,.624551407,42.8080322594482,.5625,1,4.51516580756682,2.77705014435579,1.60114922293338,2.15994955276634,-.221859264747878,-1.18572754763874,.201741683577218,-.3908992763671,-.141644733038426,0.313828510537
北京市,2015,12,3346,北京市金保典当行有限责任公司,.400717167,.029217284,.072015539,-.337614679,9.699,.090002493,.594644849,0,0,.649379661,.291375291,.221475809,.639905674,.624551407,2.49552572825012,.405355151,1,4.51516580756682,105.552181990539,3.00141562368174,2.16377002725563,-.196186707157502,-1.67026146897851,-.413565459229448,1.0913321623285,-.468183416717651,0.301713898224
北京市,2015,12,14357,北京嘉融典当有限公司,.006906902,-.052022929,.080908165,-.371911337,.403669725,.061100948,0,0,0,.25,0,.221475809,.639905674,.624551407,144.782711554326,1,1,4.51516580756682,2.56472287192209,1.60114922293338,1.31197253372197,-.404817287149195,.233092430724002,.235745827750932,-.392785179921249,-.11042256203085,0.299885245787
北京市,2015,12,34240,北京汇金典当有限公司,.016618535,-.043120948,-.026549581,12.127659574,0,-.033001628,0,0,.273972603,0,0,.221475809,.639905674,.624551407,60.1737758472693,1,1,19.0487822932578,1.56273032203181,1.60114922293338,-1.17830763174629,-.344718369767245,.308981766987803,5.48133788445101,.134371681164823,-.644789285204533,0.299774179643
北京市,2015,12,74179,北京宝隆春典当有限责任公司,.003310312,.009578468,.00808859,-.144444444,3.5,.006089062,0,0,.882352941,.642857143,0,.221475809,.639905674,.624551407,302.086329022763,1,1,1.51314056967551,338.814332794959,1.60114922293338,-.00716694723217228,.00408972138942519,.158428093314208,-1.00709214077238,3.16740456790368,.0497950929305614,0.298558212623
北京市,2015,12,82866,北京世欣和顺典当行有限公司,.044799873,.152172873,.043768877,13.965451056,.75,.028240586,0,0,.666666667,.666666667,1,.221475809,.639905674,.624551407,22.321491848872,1,1,2.24622761683035,37.367821141764,2.66348048346528,.663656710347671,.512684857287217,.101762006480301,-.298538596348055,.00759590145729414,.331079964983421,0.29521552503
北京市,2015,12,1293,北京天诚祥典当行有限责任公司,.005667417,.004831341,.005236737,-.730011765,3.242666667,.003949928,0,0,0,.643708882,0,.221475809,.639905674,.624551407,176.447224546914,1,1,4.51516580756682,262.935921464195,1.60114922293338,-.120807368791357,-.0658753316696729,.202132947957238,.0326602433216403,2.47560232695686,-.189482695203855,0.278742525588
北京市,2015,12,59296,北京天平典当有限公司,.003543814,.008447044,.024162371,-.856777494,17.4,.018105399,0,0,0,.627586207,.717948718,.221475809,.639905674,.624551407,282.18185265931,1,1,4.51516580756682,81.1723429268492,10.7069463702226,.98034627539362,-.130997219643457,.295559535268857,-.958285126418444,1.27144717483167,-.656984239863349,0.254863216073
北京市,2015,12,82282,北京银基恒宇典当有限公司,.001513392,.028743051,.047592056,-.168705731,1.406,.035577153,0,0,0,1,.614285714,.221475809,.639905674,.624551407,660.767335891824,1,1,4.51516580756682,2.77705014435579,97.4118357133803,.580576154783211,.40031488421406,.242288080750302,.0369282879542773,-.259832402284583,.0281673639722513,0.248655670496
北京市,2015,12,14375,北京鸿鑫典当行有限责任公司,.002470356,.046355333,.04726614,2.534246575,.602,.042595344,0,0,0,.734219269,0,.221475809,.639905674,.624551407,404.799955957765,1,1,4.51516580756682,10.6029252728623,1.60114922293338,.728752441654046,-.00180028621658352,.2086776687892,.232862913519793,-.230988701779843,.0808264110947534,0.248301923425
北京市,2015,12,82417,北京万达典当行有限责任公司,.002014221,.007672772,.007622287,34.4375,.60727,.005637281,0,0,0,.24848914,0,.221475809,.639905674,.624551407,496.469851123586,1,1,4.51516580756682,2.55482309288447,1.60114922293338,.0999296126237293,.133429696200852,.0177395274367499,.80356650296042,-.234465686717862,.906280370422607,0.238979098595
北京市,2015,12,73399,北京冠京富邦典当有限公司,.000115078,.000625211,.00293256,-.276920566,.999,.002198937,0,0,0,.04337671,0,.221475809,.639905674,.624551407,8689.75825092546,1,1,4.51516580756682,1.67636453608982,1.60114922293338,-.534785539926225,-.347961514200578,.353582124842124,-.601275948756642,-.102359042388384,3.80939740175392,0.23348821266
北京市,2015,12,82121,北京和泰典当有限公司,.004924818,.028410814,.031250667,15.683701657,6.659,.023554487,0,0,.493538593,.915903289,.996686286,.221475809,.639905674,.624551407,203.053188970638,1,1,3.67562216815366,3.62321971514138,2.68719772434983,.749398257402751,.0484962723566178,.144444721324127,-.212635707799464,-.0162586249684984,.142071534982233,0.229468238568
北京市,2015,12,50202,北京市欧宇达典当有限责任公司,.007761046,.045669851,.05404904,-.116874368,1.31776,.040853849,0,0,0,.402956532,0,.221475809,.639905674,.624551407,128.84861138563,1,1,4.51516580756682,4.220314923107,1.60114922293338,.801535776003799,-.0206704052754049,.223690247298358,.156890019845371,-.271958205849777,-.141356427453658,0.225537715915
北京市,2015,12,3348,北京市阜昌典当行有限责任公司,.008276605,.034683829,.046019812,.316257955,6.205333333,.034637066,0,0,0,.367963043,.571428571,.221475809,.639905674,.624551407,120.82248699799,1,1,4.51516580756682,3.67724617623487,18.8242962028609,.87253126181608,.0217906708038157,.244522481937011,-.180483571163627,-.0422613633602706,-.320957265734628,0.219796168793
北京市,2015,12,33778,北京朗润通典当有限公司,.011724138,.045183808,.040689655,1.359270787,5.66,.032479815,0,0,0,.578916372,0,.221475809,.639905674,.624551407,85.2941171453287,1,1,4.51516580756682,16.3963181608473,1.60114922293338,.780894857419251,-.0102018997437731,.230773633689951,-.110452328524945,.067989052474496,-.278144116599793,0.214341286711
北京市,2015,12,14704,北京博泰典当有限公司,.002928339,.037829203,.048629364,.8484,14.2668,.036581118,.167835714,0,0,.825875459,0,.221475809,.639905674,.624551407,341.49051732057,.832164286,1,4.51516580756682,5.37721759478294,1.60114922293338,1.37684397535363,-.109286908382186,-.263963918627962,-.73461876164755,.348937754201638,-.471997292925744,0.20828015894
北京市,2015,12,7175,北京银嘉宝通典当有限公司,.008348794,.071139352,-.000185529,-1.096618357,3.895,-.000187178,0,0,.308641975,0,0,.221475809,.639905674,.624551407,119.777778682765,1,1,11.4723412292793,1.56273032203181,1.60114922293338,-.294252237985845,.0227505829416407,.312990577589549,2.34232680751368,.0873110417416885,-.652309950272971,0.204298831753
北京市,2015,12,3353,北京裕昌典当有限公司,.017170891,.026437264,.04946852,-.494444444,1.860555556,.03786933,0,0,0,.697521648,0,.221475809,.639905674,.624551407,58.2380960894807,1,1,4.51516580756682,17.3562977517311,1.60114922293338,.736729973875338,-.0812884387839613,.22504558293114,.11421974170677,-.110512898184655,-.207553756428916,0.203688350755
北京市,2015,12,33672,北京盛鑫隆典当有限责任公司,.004475423,.028820618,.043506883,-.525445079,4.231506667,.032779753,0,0,0,.583442304,0,.221475809,.639905674,.624551407,223.44256621106,1,1,4.51516580756682,17.7105971535174,1.60114922293338,.720381975561695,-.078609757026894,.237408049915582,-.0650779656384314,.0143493485208477,-.21641823288359,0.193442187286
北京市,2015,12,59249,北京乾元鑫盛典当有限责任公司,.005272439,.039447842,.041729648,2,.9,.03906,0,0,0,1,0,.221475809,.639905674,.624551407,189.665541886781,1,1,4.51516580756682,2.77705014435579,1.60114922293338,.634926335750872,-.0154606521682618,.207990722629068,.207110425931031,-.286831232278051,-.0514089882892848,0.193250236566
北京市,2015,12,63403,北京中保典当有限公司,.060975171,.054018945,.037940806,-.035044574,8.174,.030072235,0,0,0,.948617568,0,.221475809,.639905674,.624551407,16.4001180086891,1,1,4.51516580756682,3.2392661877809,1.60114922293338,.835789293416889,.00574276848549715,.249401436138001,-.307417587446911,.0566868167016124,-.435562240661727,0.189685784335
北京市,2015,12,82267,北京宝鑫通典当有限公司,.012229049,.041084777,.046901955,-1.000580914,1.268412,.037213071,.000235037,8.3569E-005,0,.751238557,.729418027,.221475809,.639905674,.624551407,81.7725074124734,.999764963,.999916431,4.51516580756682,8.98207225981923,9.53592287040433,.657796014402672,.011138973263678,.222618155320951,.132290243776537,-.21389354078116,-.194858123816448,0.18862824441
北京市,2015,12,33745,北京中欣典当有限公司,.003595275,.049595687,.044684129,-4.346153846,.7505,.044822257,0,0,0,0,0,.221475809,.639905674,.624551407,278.142840255613,1,1,4.51516580756682,1.56273032203181,1.60114922293338,.672783510653278,-.0301971057198667,.245786640253459,.0878093098263849,-.310814662552102,-.163714284894242,0.175662378805
北京市,2015,12,59490,北京国合典当有限责任公司,.023104618,-.00501516,.072183668,.391255753,1.298571429,.056513123,.254818218,0,0,1,.391199799,.221475809,.639905674,.624551407,43.281390759198,.745181782,1,4.51516580756682,2.77705014435579,4.28537865485804,1.24636690725192,-.222738696223769,-.604677450874199,.146633787502686,-.305516209324491,-.178930189721024,0.160082600761
北京市,2015,12,59295,北京海汇典当有限公司,.0559292,-.069446117,.070933507,-.79906581,1.263,.022776157,0,0,0,.604117181,0,.221475809,.639905674,.624551407,17.8797479670727,1,1,4.51516580756682,27.9419421208935,1.60114922293338,.746344172504383,-.414847942311685,.225538469360307,.151721367524517,-.0538928258847358,-.234067131825176,0.15644319496
北京市,2015,12,82193,北京兴融通典当有限公司,.001404851,.097431123,.011461391,12.451820128,.646,.011477515,0,0,0,1,.914860681,.221475809,.639905674,.624551407,711.819260547916,1,1,4.51516580756682,2.77705014435579,3.44460232434738,.0095304831661995,.302889586397287,.144298292226324,.354423930427995,-.223192384410709,.457672198536382,0.15447695559
北京市,2015,12,82883,北京财宏典当有限公司,.281704964,.392968,.000539854,0,.388,.000563682,0,0,0,.969072165,.957446809,.221475809,.639905674,.624551407,3.54981320101977,1,1,4.51516580756682,3.03797630482381,3.00394656697601,-.347709879155535,1.29452170491668,.18956844076768,.203153735466699,-.188732259014654,-.129574281310956,0.149897367895
北京市,2015,12,33800,北京京东天雨典当有限责任公司,.114940484,.130424628,.00126838,19.375,.023793333,.001056993,0,0,0,0,0,.221475809,.639905674,.624551407,8.70015476879321,1,1,4.51516580756682,1.56273032203181,1.60114922293338,-.184122409090577,.495777461357857,.0852774372000071,.582267769622344,-.247838589931336,.329391227639645,0.1345291094
北京市,2015,12,50208,北京宝元通典当有限公司,.008474287,.026014094,.035093115,4.391143911,.734,.025174897,0,0,0,.882833787,0,.221475809,.639905674,.624551407,118.00402794949,1,1,4.51516580756682,4.11644411036116,1.60114922293338,.395071886932512,-.0229318421696395,.188282842727832,.254937506915342,-.260855185169094,-.030425034096349,0.13402548401
北京市,2015,12,3908,北京鑫融通润典当有限责任公司,.003327787,.003338898,.030116473,3.657142857,3.636,.02721202,0,0,0,0,0,.221475809,.639905674,.624551407,300.50000195325,1,1,4.51516580756682,1.56273032203181,1.60114922293338,.500307387496734,-.123457874992214,.209901489541985,.0253221801735653,-.150758555396939,-.0696492024569305,0.128954512255
北京市,2015,12,66423,北京盛亨典当有限责任公司,.002023293,.028874735,.029433377,-1.96597291,5.358,.02949305,0,0,0,1,1,.221475809,.639905674,.624551407,494.243789703221,1,1,4.51516580756682,2.77705014435579,2.66348048346528,.552623332180972,-.0799444844855175,.252971221333147,-.214218821830114,-.0565670567625296,-.177521439278484,0.126486989113
北京市,2015,12,66459,北京九鼎典当有限责任公司,-.030547128,-.031834554,.036823936,4.188940092,.3625,.035719724,0,0,0,.310344828,0,.221475809,.639905674,.624551407,-32.7363017564204,1,1,4.51516580756682,3.03434103940855,1.60114922293338,.530162271674012,-.231430396511871,.188698263617086,.286230082506887,-.306857148146115,-.100556416053849,0.124501600678
北京市,2015,12,3367,北京嘉义典当有限责任公司,.008702298,.047934846,.058546631,-.177833333,7.32,.044295438,.31971209,0,0,.913592896,.70659193,.221475809,.639905674,.624551407,114.912176071194,.68028791,1,4.51516580756682,3.65380594933292,12.1890983069428,1.2427179915286,-.0107485430716734,-.788150228460384,-.297921956607521,.0149742730057075,-.373513687729509,0.12397731741
北京市,2015,12,66513,北京恒美通典当行有限公司,.001908397,.022439024,.027671756,1.75,5.704,.021032505,0,0,0,1,0,.221475809,.639905674,.624551407,523.999985328,1,1,4.51516580756682,2.77705014435579,1.60114922293338,.475896889922165,-.0767209707278159,.232369421888688,-.171080015526938,-.0319686355807235,-.0849494509919885,0.12222839315
北京市,2015,12,1270,北京三海房屋典当有限公司,.000377604,.021274317,.0215444,-1.725795053,.85,.021552086,0,0,0,0,0,.221475809,.639905674,.624551407,2648.27703096365,1,1,4.51516580756682,1.56273032203181,1.60114922293338,.0719521010597318,-.138128332541986,.263384918822185,-.0999915724626543,-.225878592604941,.978724540601436,0.121278001903
北京市,2015,12,33913,北京泓辉典当行有限公司,.067017083,.041039672,.02890933,.454545455,6.105,.022535211,0,0,0,.17977068,.85106383,.221475809,.639905674,.624551407,14.9215685797605,1,1,4.51516580756682,2.17327526278082,4.41476889768646,.530806896436682,.00486914850047137,.233291868442437,-.179715224640054,-.0274207894458374,-.366368919204827,0.116606661983
北京市,2015,12,82916,北京长江典当有限责任公司,.00534327,0,.039755163,0,.9278,.029977515,0,0,0,.383703384,.988764045,.221475809,.639905674,.624551407,187.151313708647,1,1,4.51516580756682,3.90316573673092,2.74564882067601,.473494119439751,-.146912339816601,.217486736484617,.149604775554401,-.264554725221461,-.121385173462388,0.113953244447
北京市,2015,12,66409,北京鑫敏恒永平典当有限公司,.049140049,.043589744,.033579034,.192307692,.781818182,.02670112,0,0,0,1,0,.221475809,.639905674,.624551407,20.3500000579975,1,1,4.51516580756682,2.77705014435579,1.60114922293338,.363621460001427,.0148025588503487,.209860904465448,.175267472843455,-.269554188413577,-.182940591349504,0.105621112906
北京市,2015,12,3362,北京中天典当有限公司,.000785546,.014140609,.025137471,-.708206687,4.812857143,.018867925,0,0,0,.920323962,.883977901,.221475809,.639905674,.624551407,1272.999926166,1,1,4.51516580756682,3.56610122375471,3.85465641762865,.327092951421649,-.122851010820425,.253940324958474,-.229462346687673,-.048737211360894,.225541981627145,0.105519233207
北京市,2015,12,50252,北京天华融泰典当有限责任公司,.005984316,.016372885,.036589818,-.270034415,.699,.0276099,0,0,0,1,.286143501,.221475809,.639905674,.624551407,167.103475150711,1,1,4.51516580756682,2.77705014435579,2.95501370467391,.393979747452235,-.0835054645288292,.216076640417825,.157958884893499,-.278182598914605,-.129204460435887,0.101218137764
